title,content,url
KT 에이블스쿨 AIVLE school 4기 AI트랙 12주차 후기 | 5차 미니프로젝트 — dduniverse,"                                                            10/23 - 10/27 미니프로젝트 5차     미프라는 무한 굴레에 빠진 지 2주째.. 다음 주에 바로 6차 미프가 시작된답니다.. 아 즐겁다.. 하하호호^^     5차 미니프로젝트 중 처음 이틀은 AICE 시험 대비 강의가 있었다. 샘플 문항만 봤을 땐 이 정도면 할 만하지! 싶다가도 이런저런 제약사항들이 꽤 많아서 실제 시험은 어떨지 직접 문제를 마주쳐야만 알 수 있을 거 같은 느낌.. 이번 팀은 유독 처음 함께 팀을 하는 분들이 많았는데 팀원분들과 서로 코드 리뷰를 하면서 새로 알게 된 함수들도 있었어서 나름 쏠쏠한 재미가 있었다!   그리고 남은 3일은 스마트폰 센서를 통해 측정된 데이터를 가지고 사용자의 행동을 분류하는 모델을 만들고 마지막 날에 개인 캐글 컴피티션을 진행했다. 여러분은 살면서 컬럼이 562개인 데이터를 보셨습니까?  저는 태어나서 처음 봤습니다.. 이 데이터는 컬럼이 하도 많아서 data.info()도 안되더군요 ㅋ   단순히 6개의 행동을 분류하는 모델은 대체로 성능이 잘 나왔지만...     정적/동적 분류 후 각각 3개의 행동으로 분류하는 투 스텝 모델은 저주를 받은 것 마냥 100%에 임박하는 정확도가 나와 소름이 돋았다는 이야기 이게 맞아?라는 의문으로 모든 팀원들이 실소를 했지만 이게 정답이 맞다네요... 최종적으로 만든 모델이 98%의 성능을 내보여서 여전히 의심을 가진 채로 캐글 컴피티션에 도전장을 내밀었습니다.     아니 이런 근데 캐글 컴피티션은 다른 데이터가 주어져서 데이터 전처리부터 모델링까지 처음부터 모든 과정을 해야 하는 거였더라고요?!! ㅇㅋ. 하루 만에 해내주지.   그 결과 trian, validation 데이터 기준, 0.984, 0.985의 정확도로 시작해 그들만의 리그를 펼친 결과 0.986을 달성할 수 있었다. 실제 test 데이터를 예측해 캐글에 제출한 결과 0.991의 성능을 보여서 오히려 더 신기했던🫨     좀 더 좋은 성능을 낼 수 있지 않을까? 하는 마음에 pycaret까지 손을 대고 말았다.. 실행시간이 꽤. 정말 오래. 걸리지만 여러 모델을 한 번에 돌려볼 수 있다는 점은 정말 좋은 것 같다고 생각함!!!!!     가장 정확도가 높은 lgbm, xgb, et 세 모델을 가지고 Voting을 해보았으나 여전히 991 클럽에서 탈출할 수 없었고 lgbm을 계속해서 튜닝한 결과 993 클럽으로 신분상승을 이뤄내 최종적으로 13등에 안착했다 ✨✨✨     각종 인터넷 세상의 도파민에 중독된 2조 팀원분들의 힌트가 아니었으면 난 여전히 89 클럽에서 머물러 있었을지도? 이 자리를 빌려 감사감사 인사 전합니다🙇🙇‍♂️🙇‍♀️   그리고 5차 미프 마지막 날은 1,2반의 회식이 있었어요!!! 기존 9명이었던 인원이 16명으로 증가했는데 그 원인에는 나의 발언이 아주 큰 일조를 했다는..^^ 반장님 기쁘실 듯 ㅎㅎ     듣기로는 3차까지 가셨다던데.. 저 빼고 재밌는 얘기 하면 I am 슬퍼요. Next Time 함께해요. 궁금한 사람은 에이블스쿨 화제의 수도권 1,2반 반소식에서 보시길 ~.~ (영업대마왕) [반소식] [AI트랙/1,2반/수도권/4기] But 1/2반이랑 있으면 I am 신뢰에요~ 대한민국 모임의 시작, 네이버 카페 cafe.naver.com    * 단축키는 한글/영문 대소문자로 이용 가능하며, 티스토리 기본 도메인에서만 동작합니다.",https://dduniverse.tistory.com/entry/KT-%EC%97%90%EC%9D%B4%EB%B8%94%EC%8A%A4%EC%BF%A8-AIVLE-school-4%EA%B8%B0-AI%ED%8A%B8%EB%9E%99-5%EC%B0%A8-%EB%AF%B8%EB%8B%88%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8-12%EC%A3%BC%EC%B0%A8-%ED%9B%84%EA%B8%B0
KT 에이블스쿨 AIVLE school 4기 AI트랙 19-20주차 후기 | 빅프로젝트 1 — dduniverse,"                                             12/11 - 1/17 빅프로젝트 무한 반복 예정     무진장 궁금했던 빅프가 시작되었다. 빅프 기간에 기자단 활동까지 할 수 있는 여유가 될지 가늠이 잘 안 되었는데 그래도 아직까진?! 여유가 있어서 얼른 그동안 있었던 작고 소중한 추억과 과정들을 남겨봐야지      먼저, 빅프로젝트의 시작인 12월 11일 월요일엔 AI 트랙 모두가 분당 본사에 모여 아이디어를 발굴해 내는 1등 워크샵이 진행되었다. 1등 워크샵은 무려 인천에서 오신 강사님? 코치님? 께서 하루종일 프로그램을 이끌어주셨다. 하루동안의 회의를 바탕으로 주제를 선정해야 했으나 여간 쉬운 일이 아니었고, 우리 조는 20개 가까운 아이디어가 나왔음에도 여러 이유들로 인해 모두 기각이 되었다. 결국 주제는 정하지 못한 채 분당에서의 하루가 끝났다.   1주차에는 제출해야 할 산출물들이 꽤 많았어서 주제를 빨리 정해야 문서 작업들을 시작할 수 있었는데 다행스럽게도 둘째 날 주제를 확정할 수 있었고, 그 덕분에 맡은 역할대로 빠르게 남은 작업들을 시작했다. 주제는 언제든지 엎어질 수 있는 연약한 존재이기 때문에 마음 한편에 ""다음 주에 주제가 바뀌진 않겠지?""라는 작은 의심을 품고 있었지만 생각보다 강력해서 참 다행이라고 생각한다.   그렇게 1주차는 문서작업으로 모두가 힘을 쏟았고, 2주차부터는 본격적인 개발을 위한 준비단계가 시작되었다. FE는 웹 페이지 뼈대 작업을 해나갔고, BE는 DB, API, 웹 프레임워크에 대한 정리를 그리고 AI는 데이터 수집과 전처리를 목표로 한 주를 시작했다. 하지만 2주차 시작과 함께 내가 뒤늦은 유행에 탑승을 하게 되어 약간의 삐걱임이 생겼지만 큰 문제없이 마무리할 수 있었다.  난 집-교육장-집 밖에 안 했는데.. 교육장에 보균자가..있..나..? 막 이런 상상하기 ㅋ 다들 건강 제일!!     아직은 짧지만 2주 동안 빅프를 진행하면서 소통의 중요성을 크게 느꼈다. 기술 스택을 선정하면서도, 역할을 정하면서도 아주 작은 부딪힘들이 있었던 것은 사실이다.(없다고 하면 다 거짓말이죠?) 항상 '팀을 위한 선택을 우선'으로 하고자 하는 마음가짐으로 시작했지만 계속해서 유지하는 것은 쉽지만은 않다. 프로젝트 경험도 상대적으로 적어서 잘 해낼 수 있을지 걱정이 많았는데 잘못된 부분에 대해서는 먼저 이야기하고 서로를 이해하고 받아들이며 해결해 나가는 모습을 보며 지속적인 소통이 중요하구나~ 매일 깨닫고 있다. 먼저 다가가는 능력도, 말주변도 부족해서 걱정이 많았는데, 경험 많은 최강팀원분들 덕에 믿고 따라갈 수 있어 정말 다행이다!! 짐이 되지 않게 딱 1인분만이라도 잘 해내고 싶은 마음 ( •̀ .̫ •́ )✧     다음 주부터는 제대로 된 개발이 시작될 듯한데(두근두근) 얼른 모델링 마치고 웹 파트에 붙어봐야겠다 ㅎ_ㅎ       +) 아 맞다 그리고 작고 귀여운 소식✨ 쫌쫌따리 개인 그리고 팀으로 데이콘 대회들에 참여하고 있었는데... 1,2반의 합작으로 상위 10% 안에 들었어요 (상위 9%!!!) 같이 참여한 에이블러님이 자랑하라고 하셔서 자랑합니다 >_<    * 단축키는 한글/영문 대소문자로 이용 가능하며, 티스토리 기본 도메인에서만 동작합니다.",https://dduniverse.tistory.com/entry/KT-%EC%97%90%EC%9D%B4%EB%B8%94%EC%8A%A4%EC%BF%A8-AIVLE-school-4%EA%B8%B0-AI%ED%8A%B8%EB%9E%99-19%EC%A3%BC%EC%B0%A8-%ED%9B%84%EA%B8%B0-%EB%B9%85%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8-1
